dteday,year,month,dayofweek,hour,workingday,holiday,season,weather,temperature,humidity,count
2011-06-19,0,6,6,8,0.0,0.0,2.0,3.0,22.9,89,84.0
2011-04-13,0,4,2,7,1.0,0.0,2.0,3.0,10.4,98,70.0
2012-03-02,1,3,4,19,1.0,0.0,1.0,3.0,11.8,52,174.0
2012-11-08,1,11,3,0,1.0,0.0,4.0,3.0,4.8,64,15.0
2011-07-13,0,7,2,14,1.0,0.0,3.0,3.0,31.1,46,116.0
2011-12-07,0,12,2,20,1.0,0.0,4.0,3.0,11.4,94,26.0
2011-03-10,0,3,3,12,1.0,0.0,1.0,3.0,10.2,94,34.0
2011-09-06,0,9,1,0,1.0,0.0,3.0,3.0,23.6,91,8.0
2012-03-02,1,3,4,21,1.0,0.0,1.0,3.0,8.9,82,101.0
2012-04-01,1,4,6,22,0.0,0.0,2.0,3.0,17.0,52,68.0
2012-12-24,1,12,0,18,1.0,0.0,1.0,3.0,4.3,67,26.0
2011-04-12,0,4,1,9,1.0,0.0,2.0,3.0,17.8,84,54.0
2012-02-24,1,2,4,17,1.0,0.0,1.0,3.0,18.5,76,256.0
2011-08-25,0,8,3,12,1.0,0.0,3.0,3.0,23.7,80,41.0
2011-04-12,0,4,1,8,1.0,0.0,2.0,3.0,18.0,86,226.0
2011-12-06,0,12,1,11,1.0,0.0,4.0,3.0,14.4,97,32.0
2012-11-07,1,11,2,23,1.0,0.0,4.0,3.0,5.2,60,40.0
2011-09-07,0,9,2,21,1.0,0.0,3.0,3.0,23.2,96,38.0
2012-05-21,1,5,0,4,1.0,0.0,2.0,3.0,19.0,88,7.0
2012-04-01,1,4,6,23,0.0,0.0,2.0,3.0,15.7,57,63.0
2011-03-15,0,3,1,21,1.0,0.0,1.0,3.0,9.5,55,55.0
2011-02-24,0,2,3,15,1.0,0.0,1.0,3.0,6.1,65,63.0
2012-05-21,1,5,0,14,1.0,0.0,2.0,3.0,18.8,94,180.0
2011-03-11,0,3,4,1,1.0,0.0,1.0,3.0,13.3,99,8.0
2012-09-06,1,9,3,9,1.0,0.0,3.0,3.0,22.7,99,123.0
2012-05-21,1,5,0,13,1.0,0.0,2.0,3.0,18.5,92,184.0
2011-03-10,0,3,3,16,1.0,0.0,1.0,3.0,11.4,96,21.0
2012-02-10,1,2,4,18,1.0,0.0,1.0,3.0,7.8,45,359.0
2011-03-10,0,3,3,18,1.0,0.0,1.0,3.0,12.7,96,82.0
2011-01-02,0,1,6,6,0.0,0.0,1.0,3.0,13.4,97,2.0
2011-03-10,0,3,3,2,1.0,0.0,1.0,3.0,7.3,87,1.0
2012-05-21,1,5,0,10,1.0,0.0,2.0,3.0,17.3,99,99.0
2011-03-10,0,3,3,19,1.0,0.0,1.0,3.0,12.7,97,56.0
2011-03-10,0,3,3,20,1.0,0.0,1.0,3.0,12.7,98,38.0
2011-03-10,0,3,3,21,1.0,0.0,1.0,3.0,12.5,98,28.0
2012-05-21,1,5,0,1,1.0,0.0,2.0,3.0,20.9,78,15.0
2011-03-10,0,3,3,23,1.0,0.0,1.0,3.0,12.4,99,27.0
2012-03-24,1,3,5,19,0.0,0.0,2.0,3.0,16.0,99,133.0
2012-05-21,1,5,0,0,1.0,0.0,2.0,3.0,22.0,74,40.0
2011-08-19,0,8,4,19,1.0,0.0,3.0,3.0,29.1,60,165.0
2011-09-23,0,9,4,8,1.0,0.0,4.0,3.0,20.4,99,317.0
2011-09-01,0,9,3,14,1.0,0.0,3.0,3.0,23.7,67,198.0
2011-09-23,0,9,4,7,1.0,0.0,4.0,3.0,20.4,98,254.0
2011-09-23,0,9,4,4,1.0,0.0,4.0,3.0,20.8,99,13.0
2012-02-16,1,2,3,10,1.0,0.0,1.0,3.0,3.6,83,44.0
2012-03-24,1,3,5,17,0.0,0.0,2.0,3.0,16.9,98,115.0
2011-12-06,0,12,1,20,1.0,0.0,4.0,3.0,16.2,97,110.0
2012-02-16,1,2,3,4,1.0,0.0,1.0,3.0,4.5,75,3.0
2012-03-24,1,3,5,16,0.0,0.0,2.0,3.0,17.6,96,177.0
2012-05-21,1,5,0,9,1.0,0.0,2.0,3.0,17.3,99,186.0
2012-05-22,1,5,1,7,1.0,0.0,2.0,3.0,18.3,97,324.0
2011-09-28,0,9,2,20,1.0,0.0,4.0,3.0,25.4,76,102.0
2012-12-21,1,12,4,0,1.0,0.0,1.0,3.0,6.2,87,17.0
2012-01-16,1,1,0,23,0.0,1.0,1.0,3.0,1.2,56,28.0
2012-12-21,1,12,4,1,1.0,0.0,1.0,3.0,6.5,91,9.0
2012-12-10,1,12,0,13,1.0,0.0,4.0,3.0,14.6,98,220.0
2012-12-10,1,12,0,12,1.0,0.0,4.0,3.0,14.2,98,173.0
2012-12-10,1,12,0,11,1.0,0.0,4.0,3.0,13.5,98,134.0
2011-12-07,0,12,2,10,1.0,0.0,4.0,3.0,15.8,97,33.0
2011-12-07,0,12,2,9,1.0,0.0,4.0,3.0,16.0,98,64.0
2011-12-07,0,12,2,8,1.0,0.0,4.0,3.0,16.0,97,86.0
2011-12-07,0,12,2,7,1.0,0.0,4.0,3.0,16.0,97,46.0
2012-12-07,1,12,4,20,1.0,0.0,4.0,3.0,10.8,58,241.0
2011-12-07,0,12,2,6,1.0,0.0,4.0,3.0,16.1,97,18.0
2012-10-30,1,10,1,13,1.0,0.0,4.0,3.0,4.5,97,116.0
2012-12-10,1,12,0,0,1.0,0.0,4.0,3.0,8.8,95,20.0
2011-02-21,0,2,0,21,0.0,1.0,1.0,3.0,5.6,68,34.0
2011-11-22,0,11,1,16,1.0,0.0,4.0,3.0,11.9,96,62.0
2012-10-19,1,10,4,1,1.0,0.0,4.0,3.0,17.5,86,16.0
2012-05-22,1,5,1,5,1.0,0.0,2.0,3.0,18.4,95,17.0
2011-01-17,0,1,0,20,0.0,1.0,1.0,3.0,0.6,48,33.0
2011-03-07,0,3,0,1,1.0,0.0,1.0,3.0,3.6,94,2.0
2012-03-24,1,3,5,18,0.0,0.0,2.0,3.0,17.1,97,137.0
2012-05-15,1,5,1,4,1.0,0.0,2.0,3.0,17.2,92,5.0
2012-05-15,1,5,1,6,1.0,0.0,2.0,3.0,16.7,94,24.0
2011-01-02,0,1,6,8,0.0,0.0,1.0,3.0,13.8,97,8.0
2012-08-17,1,8,4,22,1.0,0.0,3.0,3.0,32.0,37,213.0
2012-05-15,1,5,1,5,1.0,0.0,2.0,3.0,17.0,92,8.0
2011-01-08,0,1,5,8,0.0,0.0,1.0,3.0,-1.8,72,15.0
2011-03-06,0,3,6,7,0.0,0.0,1.0,3.0,12.5,78,5.0
2011-03-07,0,3,0,0,1.0,0.0,1.0,3.0,5.9,93,4.0
2011-09-28,0,9,2,21,1.0,0.0,4.0,3.0,22.8,84,74.0
2011-03-11,0,3,4,2,1.0,0.0,1.0,3.0,13.6,98,5.0
2012-12-21,1,12,4,3,1.0,0.0,1.0,3.0,8.1,94,3.0
2012-12-21,1,12,4,2,1.0,0.0,1.0,3.0,7.1,93,3.0
2011-01-17,0,1,0,19,0.0,1.0,1.0,3.0,0.7,46,60.0
2011-03-27,0,3,6,4,0.0,0.0,2.0,3.0,3.2,50,6.0
2011-09-08,0,9,3,17,1.0,0.0,3.0,3.0,22.7,96,113.0
2011-09-06,0,9,1,21,1.0,0.0,3.0,3.0,16.5,96,121.0
2011-10-03,0,10,0,14,1.0,0.0,4.0,3.0,9.4,79,120.0
2011-10-03,0,10,0,15,1.0,0.0,4.0,3.0,9.9,76,101.0
2011-10-03,0,10,0,20,1.0,0.0,4.0,3.0,12.0,67,204.0
2011-09-07,0,9,2,6,1.0,0.0,3.0,3.0,19.6,99,75.0
2012-03-16,1,3,4,15,1.0,0.0,1.0,3.0,15.9,74,107.0
2012-03-16,1,3,4,16,1.0,0.0,1.0,3.0,18.2,67,129.0
2012-03-16,1,3,4,17,1.0,0.0,1.0,3.0,19.7,64,258.0
2011-03-06,0,3,6,15,0.0,0.0,1.0,3.0,12.5,96,7.0
2011-09-07,0,9,2,3,1.0,0.0,3.0,3.0,17.8,99,2.0
2011-09-28,0,9,2,8,1.0,0.0,4.0,3.0,20.6,99,287.0
2012-03-24,1,3,5,20,0.0,0.0,2.0,3.0,16.0,99,111.0
2011-09-07,0,9,2,1,1.0,0.0,3.0,3.0,17.1,97,5.0
2011-03-27,0,3,6,7,0.0,0.0,2.0,3.0,2.1,49,7.0
2011-08-19,0,8,4,2,1.0,0.0,3.0,3.0,23.4,84,8.0
2011-11-29,0,11,1,11,1.0,0.0,4.0,3.0,16.2,84,11.0
2012-03-13,1,3,1,6,1.0,0.0,1.0,3.0,14.3,74,113.0
2011-11-29,0,11,1,13,1.0,0.0,4.0,3.0,16.5,84,22.0
2011-09-06,0,9,1,23,1.0,0.0,3.0,3.0,16.8,94,58.0
2011-11-29,0,11,1,14,1.0,0.0,4.0,3.0,17.6,82,36.0
2012-03-13,1,3,1,2,1.0,0.0,1.0,3.0,15.0,73,1.0
2011-04-12,0,4,1,13,1.0,0.0,2.0,3.0,15.9,89,106.0
2011-02-24,0,2,3,19,1.0,0.0,1.0,3.0,10.1,56,115.0
2012-03-13,1,3,1,3,1.0,0.0,1.0,3.0,14.9,74,2.0
2012-03-24,1,3,5,21,0.0,0.0,2.0,3.0,15.9,99,104.0
2012-01-17,1,1,1,10,1.0,0.0,1.0,3.0,5.2,68,62.0
2012-03-24,1,3,5,22,0.0,0.0,2.0,3.0,15.5,99,83.0
2011-03-27,0,3,6,6,0.0,0.0,2.0,3.0,2.8,51,2.0
2011-04-09,0,4,5,4,0.0,0.0,2.0,3.0,5.5,91,3.0
2012-01-17,1,1,1,4,1.0,0.0,1.0,3.0,2.2,79,2.0
2011-09-07,0,9,2,7,1.0,0.0,3.0,3.0,19.1,100,86.0
2011-09-07,0,9,2,10,1.0,0.0,3.0,3.0,21.9,100,66.0
2011-10-03,0,10,0,13,1.0,0.0,4.0,3.0,8.6,82,118.0
2011-09-07,0,9,2,11,1.0,0.0,3.0,3.0,21.9,100,10.0
2011-09-08,0,9,3,16,1.0,0.0,3.0,3.0,22.4,98,156.0
2011-07-22,0,7,4,16,1.0,0.0,3.0,3.0,37.4,46,182.0
2011-03-10,0,3,3,5,1.0,0.0,1.0,3.0,8.0,90,3.0
2011-03-10,0,3,3,1,1.0,0.0,1.0,3.0,7.4,84,2.0
2011-09-08,0,9,3,15,1.0,0.0,3.0,3.0,22.2,99,139.0
2012-03-24,1,3,5,15,0.0,0.0,2.0,3.0,17.5,95,290.0
2012-02-16,1,2,3,11,1.0,0.0,1.0,3.0,3.9,81,71.0
2012-03-24,1,3,5,14,0.0,0.0,2.0,3.0,17.0,95,223.0
2012-02-16,1,2,3,12,1.0,0.0,1.0,3.0,4.0,81,45.0
2012-02-16,1,2,3,14,1.0,0.0,1.0,3.0,5.4,81,31.0
2011-09-07,0,9,2,9,1.0,0.0,3.0,3.0,21.2,99,190.0
2011-09-06,0,9,1,2,1.0,0.0,3.0,3.0,22.2,98,2.0
2012-03-24,1,3,5,13,0.0,0.0,2.0,3.0,16.2,99,196.0
2011-09-08,0,9,3,18,1.0,0.0,3.0,3.0,24.3,86,68.0
2011-03-06,0,3,6,14,0.0,0.0,1.0,3.0,11.9,95,39.0
2012-03-24,1,3,5,12,0.0,0.0,2.0,3.0,15.5,99,183.0
2011-09-07,0,9,2,15,1.0,0.0,3.0,3.0,24.7,97,58.0
2011-09-07,0,9,2,13,1.0,0.0,3.0,3.0,23.1,99,11.0
2011-09-07,0,9,2,12,1.0,0.0,3.0,3.0,22.3,100,22.0
2011-01-01,0,1,5,19,0.0,0.0,1.0,3.0,14.7,80,37.0
2011-01-01,0,1,5,18,0.0,0.0,1.0,3.0,13.7,82,35.0
2011-11-29,0,11,1,12,1.0,0.0,4.0,3.0,16.2,83,18.0
2012-02-16,1,2,3,18,1.0,0.0,1.0,3.0,10.1,67,353.0
2012-02-16,1,2,3,17,1.0,0.0,1.0,3.0,8.2,76,289.0
2012-02-16,1,2,3,16,1.0,0.0,1.0,3.0,7.3,78,118.0
2012-02-16,1,2,3,15,1.0,0.0,1.0,3.0,6.5,78,53.0
2012-05-22,1,5,1,6,1.0,0.0,2.0,3.0,18.2,96,137.0
2012-02-16,1,2,3,13,1.0,0.0,1.0,3.0,4.5,80,64.0
2011-11-29,0,11,1,10,1.0,0.0,4.0,3.0,16.2,85,36.0
2011-11-29,0,11,1,9,1.0,0.0,4.0,3.0,16.0,86,202.0
2011-03-10,0,3,3,0,1.0,0.0,1.0,3.0,7.6,81,3.0
2012-06-18,1,6,0,23,1.0,0.0,2.0,3.0,20.8,71,74.0
2011-06-12,0,6,6,17,0.0,0.0,2.0,3.0,31.6,50,252.0
2012-03-02,1,3,4,16,1.0,0.0,1.0,3.0,10.8,50,50.0
2011-09-20,0,9,1,9,1.0,0.0,3.0,3.0,16.8,89,69.0
2011-11-22,0,11,1,18,1.0,0.0,4.0,3.0,12.8,96,148.0
2012-02-24,1,2,4,2,1.0,0.0,1.0,3.0,9.6,77,5.0
2012-06-12,1,6,1,10,1.0,0.0,2.0,3.0,21.4,90,125.0
2011-11-22,0,11,1,19,1.0,0.0,4.0,3.0,12.3,99,111.0
2011-10-12,0,10,2,12,1.0,0.0,4.0,3.0,17.0,91,62.0
2011-10-12,0,10,2,13,1.0,0.0,4.0,3.0,17.0,90,101.0
2012-06-05,1,6,1,2,1.0,0.0,2.0,3.0,18.3,53,8.0
2012-11-12,1,11,0,21,0.0,1.0,4.0,3.0,19.4,69,155.0
2012-06-12,1,6,1,12,1.0,0.0,2.0,3.0,21.3,90,95.0
2012-06-12,1,6,1,13,1.0,0.0,2.0,3.0,22.2,86,59.0
2012-06-12,1,6,1,14,1.0,0.0,2.0,3.0,22.3,86,60.0
2012-06-12,1,6,1,15,1.0,0.0,2.0,3.0,22.8,86,116.0
2011-10-13,0,10,3,10,1.0,0.0,4.0,3.0,17.6,99,69.0
2011-10-13,0,10,3,9,1.0,0.0,4.0,3.0,17.5,99,109.0
2012-03-25,1,3,6,2,0.0,0.0,2.0,3.0,14.7,99,35.0
2011-04-03,0,4,6,20,0.0,0.0,2.0,3.0,14.7,35,79.0
2012-06-05,1,6,1,3,1.0,0.0,2.0,3.0,17.7,57,5.0
2012-02-08,1,2,2,15,1.0,0.0,1.0,3.0,4.0,67,54.0
2011-11-21,0,11,0,19,1.0,0.0,4.0,3.0,13.7,91,137.0
2011-11-21,0,11,0,17,1.0,0.0,4.0,3.0,13.2,84,210.0
2012-01-23,1,1,0,7,1.0,0.0,1.0,3.0,0.2,96,122.0
2011-11-21,0,11,0,3,1.0,0.0,4.0,3.0,13.6,94,4.0
2012-01-23,1,1,0,8,1.0,0.0,1.0,3.0,0.5,96,272.0
2011-04-13,0,4,2,2,1.0,0.0,2.0,3.0,11.3,99,2.0
2011-04-13,0,4,2,3,1.0,0.0,2.0,3.0,11.1,99,2.0
2011-04-13,0,4,2,4,1.0,0.0,2.0,3.0,11.3,97,3.0
2011-04-13,0,4,2,5,1.0,0.0,2.0,3.0,11.5,98,5.0
2011-11-21,0,11,0,4,1.0,0.0,4.0,3.0,13.5,95,5.0
2011-04-13,0,4,2,6,1.0,0.0,2.0,3.0,11.6,99,34.0
2012-03-05,1,3,0,17,1.0,0.0,1.0,3.0,4.6,54,387.0
2011-04-13,0,4,2,8,1.0,0.0,2.0,3.0,10.5,100,164.0
2011-11-21,0,11,0,21,1.0,0.0,4.0,3.0,13.1,91,114.0
2012-02-24,1,2,4,9,1.0,0.0,1.0,3.0,8.5,97,244.0
2011-11-21,0,11,0,15,1.0,0.0,4.0,3.0,13.2,92,108.0
2011-11-21,0,11,0,16,1.0,0.0,4.0,3.0,13.3,87,108.0
2011-10-12,0,10,2,23,1.0,0.0,4.0,3.0,17.8,96,54.0
2012-06-05,1,6,1,4,1.0,0.0,2.0,3.0,16.9,65,5.0
2011-11-21,0,11,0,18,1.0,0.0,4.0,3.0,12.7,86,192.0
2011-10-13,0,10,3,8,1.0,0.0,4.0,3.0,17.3,99,209.0
2011-10-13,0,10,3,7,1.0,0.0,4.0,3.0,17.2,99,81.0
2011-10-13,0,10,3,6,1.0,0.0,4.0,3.0,17.4,96,52.0
2011-09-27,0,9,1,10,1.0,0.0,4.0,3.0,20.0,100,122.0
2011-09-27,0,9,1,9,1.0,0.0,4.0,3.0,19.9,100,193.0
2011-09-27,0,9,1,5,1.0,0.0,4.0,3.0,19.9,98,24.0
2011-09-27,0,9,1,4,1.0,0.0,4.0,3.0,20.1,97,8.0
2012-12-02,1,12,6,17,0.0,0.0,4.0,3.0,11.3,79,303.0
2011-11-23,0,11,2,17,1.0,0.0,4.0,3.0,13.5,57,163.0
2011-09-28,0,9,2,9,1.0,0.0,4.0,3.0,20.3,99,155.0
2011-09-28,0,9,2,7,1.0,0.0,4.0,3.0,20.8,99,185.0
2012-01-27,1,1,4,10,1.0,0.0,1.0,3.0,15.3,95,126.0
2011-09-28,0,9,2,6,1.0,0.0,4.0,3.0,20.9,99,114.0
2012-10-08,1,10,0,16,0.0,1.0,4.0,3.0,9.3,75,377.0
2011-10-11,0,10,1,14,1.0,0.0,4.0,3.0,18.9,78,171.0
2011-10-13,0,10,3,17,1.0,0.0,4.0,3.0,19.2,98,479.0
2011-10-12,0,10,2,4,1.0,0.0,4.0,3.0,17.9,90,7.0
2011-09-08,0,9,3,8,1.0,0.0,3.0,3.0,21.5,99,195.0
2011-09-08,0,9,3,7,1.0,0.0,3.0,3.0,21.5,99,179.0
2012-12-09,1,12,6,15,0.0,0.0,4.0,3.0,9.1,95,225.0
2012-03-09,1,3,4,1,1.0,0.0,1.0,3.0,17.7,54,26.0
2012-02-08,1,2,2,17,1.0,0.0,1.0,3.0,5.3,63,155.0
2012-02-08,1,2,2,16,1.0,0.0,1.0,3.0,5.0,63,75.0
2012-06-29,1,6,4,23,1.0,0.0,3.0,3.0,31.6,52,48.0
2011-09-05,0,9,0,23,0.0,1.0,3.0,3.0,24.0,90,20.0
2011-08-18,0,8,3,17,1.0,0.0,3.0,3.0,30.3,51,409.0
2011-08-18,0,8,3,18,1.0,0.0,3.0,3.0,31.2,46,274.0
2012-12-09,1,12,6,6,0.0,0.0,4.0,3.0,9.6,97,6.0
2012-12-09,1,12,6,7,0.0,0.0,4.0,3.0,9.3,97,23.0
2012-04-18,1,4,2,12,1.0,0.0,2.0,3.0,13.7,44,110.0
2012-01-27,1,1,4,8,1.0,0.0,1.0,3.0,13.4,96,220.0
2012-12-09,1,12,6,16,0.0,0.0,4.0,3.0,9.3,93,253.0
2012-08-17,1,8,4,23,1.0,0.0,3.0,3.0,30.8,41,121.0
2012-12-25,1,12,1,0,0.0,1.0,1.0,3.0,2.6,98,13.0
2012-04-18,1,4,2,14,1.0,0.0,2.0,3.0,12.0,66,51.0
2012-01-27,1,1,4,9,1.0,0.0,1.0,3.0,14.5,95,107.0
2012-04-18,1,4,2,15,1.0,0.0,2.0,3.0,11.5,73,98.0
2011-09-08,0,9,3,3,1.0,0.0,3.0,3.0,22.3,98,2.0
2011-11-23,0,11,2,2,1.0,0.0,4.0,3.0,14.9,97,6.0
2011-11-23,0,11,2,3,1.0,0.0,4.0,3.0,15.3,97,3.0
2011-11-23,0,11,2,4,1.0,0.0,4.0,3.0,15.9,96,5.0
2011-09-15,0,9,3,17,1.0,0.0,3.0,3.0,24.2,76,261.0
2012-04-18,1,4,2,13,1.0,0.0,2.0,3.0,13.5,46,64.0
2011-11-21,0,11,0,2,1.0,0.0,4.0,3.0,13.6,93,3.0
2011-11-21,0,11,0,1,1.0,0.0,4.0,3.0,13.8,92,12.0
2011-12-07,0,12,2,11,1.0,0.0,4.0,3.0,15.1,99,50.0
2011-03-09,0,3,2,22,1.0,0.0,1.0,3.0,8.6,75,21.0
2011-10-14,0,10,4,7,1.0,0.0,4.0,3.0,18.7,97,147.0
2011-10-12,0,10,2,11,1.0,0.0,4.0,3.0,17.3,92,120.0
2011-10-12,0,10,2,20,1.0,0.0,4.0,3.0,17.9,92,90.0
2011-10-12,0,10,2,19,1.0,0.0,4.0,3.0,18.1,90,109.0
2011-10-14,0,10,4,10,1.0,0.0,4.0,3.0,17.2,98,125.0
2011-10-14,0,10,4,11,1.0,0.0,4.0,3.0,17.0,99,87.0
2011-10-12,0,10,2,18,1.0,0.0,4.0,3.0,19.4,87,172.0
2011-10-12,0,10,2,17,1.0,0.0,4.0,3.0,19.5,85,251.0
2011-10-14,0,10,4,12,1.0,0.0,4.0,3.0,17.1,99,75.0
2012-12-26,1,12,2,8,1.0,0.0,1.0,3.0,1.6,69,31.0
2012-12-26,1,12,2,9,1.0,0.0,1.0,3.0,1.3,69,23.0
2012-12-26,1,12,2,10,1.0,0.0,1.0,3.0,1.1,69,8.0
2011-10-12,0,10,2,15,1.0,0.0,4.0,3.0,18.6,88,45.0
2012-12-26,1,12,2,12,1.0,0.0,1.0,3.0,0.9,72,10.0
2011-10-12,0,10,2,14,1.0,0.0,4.0,3.0,17.6,88,78.0
2012-12-27,1,12,3,1,1.0,0.0,1.0,3.0,7.3,97,5.0
2012-07-03,1,7,1,20,1.0,0.0,3.0,3.0,36.0,29,376.0
2011-03-09,0,3,2,23,1.0,0.0,1.0,3.0,7.9,79,18.0
2011-10-14,0,10,4,6,1.0,0.0,4.0,3.0,18.3,98,94.0
2011-01-17,0,1,0,22,0.0,1.0,1.0,3.0,-0.2,57,13.0
2011-01-17,0,1,0,23,0.0,1.0,1.0,3.0,-0.6,62,4.0
2012-03-03,1,3,5,8,0.0,0.0,1.0,3.0,8.8,98,48.0
2012-10-08,1,10,0,22,0.0,1.0,4.0,3.0,11.4,73,107.0
2012-06-01,1,6,4,14,1.0,0.0,2.0,3.0,24.1,70,254.0
2012-06-01,1,6,4,15,1.0,0.0,2.0,3.0,25.4,65,258.0
2012-06-01,1,6,4,16,1.0,0.0,2.0,3.0,27.1,60,222.0
2012-06-01,1,6,4,17,1.0,0.0,2.0,3.0,28.2,56,227.0
2012-01-23,1,1,0,14,1.0,0.0,1.0,3.0,2.8,97,61.0
2012-12-27,1,12,3,0,1.0,0.0,1.0,3.0,6.5,97,3.0
2011-04-12,0,4,1,18,1.0,0.0,2.0,3.0,16.0,87,224.0
2012-06-01,1,6,4,18,1.0,0.0,2.0,3.0,27.8,58,110.0
2012-06-01,1,6,4,19,1.0,0.0,2.0,3.0,25.4,68,45.0
2012-06-01,1,6,4,20,1.0,0.0,2.0,3.0,24.3,75,39.0
2012-06-01,1,6,4,21,1.0,0.0,2.0,3.0,23.0,86,85.0
2011-03-16,0,3,2,0,1.0,0.0,1.0,3.0,6.8,80,8.0
2011-03-16,0,3,2,1,1.0,0.0,1.0,3.0,6.3,83,3.0
2012-06-01,1,6,4,22,1.0,0.0,2.0,3.0,23.6,86,23.0
2011-01-17,0,1,0,21,0.0,1.0,1.0,3.0,0.5,51,27.0
2012-02-25,1,2,5,9,0.0,0.0,1.0,3.0,4.1,48,122.0
2011-09-08,0,9,3,6,1.0,0.0,3.0,3.0,21.9,99,56.0
2012-12-26,1,12,2,23,1.0,0.0,1.0,3.0,5.7,96,10.0
2012-12-26,1,12,2,20,1.0,0.0,1.0,3.0,2.8,95,32.0
2011-11-22,0,11,1,5,1.0,0.0,4.0,3.0,11.5,91,18.0
2012-06-06,1,6,2,18,1.0,0.0,2.0,3.0,22.8,36,782.0
2012-02-23,1,2,3,3,1.0,0.0,1.0,3.0,10.1,68,6.0
2011-11-22,0,11,1,7,1.0,0.0,4.0,3.0,10.2,97,121.0
2011-11-22,0,11,1,8,1.0,0.0,4.0,3.0,10.2,97,190.0
2011-11-21,0,11,0,22,1.0,0.0,4.0,3.0,12.7,91,78.0
2011-11-22,0,11,1,9,1.0,0.0,4.0,3.0,10.2,98,149.0
2011-11-22,0,11,1,11,1.0,0.0,4.0,3.0,10.4,98,32.0
2011-11-22,0,11,1,12,1.0,0.0,4.0,3.0,10.4,98,21.0
2011-11-21,0,11,0,23,1.0,0.0,4.0,3.0,12.4,91,33.0
2011-11-22,0,11,1,15,1.0,0.0,4.0,3.0,11.4,95,34.0
2011-11-22,0,11,1,10,1.0,0.0,4.0,3.0,10.3,98,52.0
2011-10-12,0,10,2,21,1.0,0.0,4.0,3.0,18.0,95,83.0
2011-11-22,0,11,1,17,1.0,0.0,4.0,3.0,12.4,95,165.0
2012-06-05,1,6,1,5,1.0,0.0,2.0,3.0,16.2,72,36.0
2011-11-21,0,11,0,20,1.0,0.0,4.0,3.0,13.5,91,80.0
2011-10-12,0,10,2,22,1.0,0.0,4.0,3.0,17.9,95,43.0
2012-03-16,1,3,4,18,1.0,0.0,1.0,3.0,21.2,59,408.0
2011-11-22,0,11,1,4,1.0,0.0,4.0,3.0,11.6,92,7.0
2011-11-22,0,11,1,3,1.0,0.0,4.0,3.0,11.7,92,3.0
2011-11-22,0,11,1,2,1.0,0.0,4.0,3.0,11.8,91,6.0
2012-12-26,1,12,2,19,1.0,0.0,1.0,3.0,1.7,95,35.0
2012-12-26,1,12,2,18,1.0,0.0,1.0,3.0,1.8,98,43.0
2012-12-26,1,12,2,17,1.0,0.0,1.0,3.0,1.1,98,53.0
2012-12-26,1,12,2,16,1.0,0.0,1.0,3.0,0.7,96,13.0
2012-12-26,1,12,2,15,1.0,0.0,1.0,3.0,0.7,89,13.0
2012-12-26,1,12,2,14,1.0,0.0,1.0,3.0,0.6,82,20.0
2012-12-26,1,12,2,13,1.0,0.0,1.0,3.0,0.8,75,15.0
2012-12-26,1,12,2,11,1.0,0.0,1.0,3.0,1.0,70,10.0
2012-12-26,1,12,2,22,1.0,0.0,1.0,3.0,5.0,96,11.0
2012-06-04,1,6,0,1,1.0,0.0,2.0,3.0,21.4,50,14.0
2012-06-01,1,6,4,23,1.0,0.0,2.0,3.0,23.6,86,73.0
2012-12-16,1,12,6,1,0.0,0.0,4.0,3.0,5.0,87,96.0
2011-09-23,0,9,4,12,1.0,0.0,4.0,3.0,20.6,98,29.0
2011-09-23,0,9,4,11,1.0,0.0,4.0,3.0,20.3,99,21.0
2011-09-23,0,9,4,10,1.0,0.0,4.0,3.0,20.2,99,35.0
2012-01-23,1,1,0,13,1.0,0.0,1.0,3.0,2.0,98,37.0
2011-11-22,0,11,1,0,1.0,0.0,4.0,3.0,12.2,91,14.0
2011-11-22,0,11,1,1,1.0,0.0,4.0,3.0,12.0,91,6.0
2012-12-26,1,12,2,7,1.0,0.0,1.0,3.0,1.9,69,26.0
2011-11-17,0,11,3,11,1.0,0.0,4.0,3.0,8.8,60,97.0
2012-12-09,1,12,6,8,0.0,0.0,4.0,3.0,8.9,98,69.0
2012-12-16,1,12,6,18,0.0,0.0,4.0,3.0,10.3,85,107.0
2011-10-28,0,10,4,21,1.0,0.0,4.0,3.0,9.1,46,74.0
2012-02-29,1,2,2,21,1.0,0.0,1.0,3.0,12.6,88,39.0
2012-02-29,1,2,2,22,1.0,0.0,1.0,3.0,13.1,88,55.0
2011-09-06,0,9,1,8,1.0,0.0,3.0,3.0,17.1,92,364.0
2011-10-28,0,10,4,22,1.0,0.0,4.0,3.0,8.7,48,36.0
2011-06-19,0,6,6,14,0.0,0.0,2.0,3.0,23.8,88,317.0
2011-09-06,0,9,1,10,1.0,0.0,3.0,3.0,16.8,92,106.0
2012-12-24,1,12,0,23,1.0,0.0,1.0,3.0,2.2,98,11.0
2012-12-24,1,12,0,21,1.0,0.0,1.0,3.0,1.8,98,22.0
2011-09-06,0,9,1,11,1.0,0.0,3.0,3.0,16.9,89,89.0
2011-09-09,0,9,4,4,1.0,0.0,3.0,3.0,21.4,100,3.0
2011-09-06,0,9,1,12,1.0,0.0,3.0,3.0,16.8,91,67.0
2012-03-20,1,3,1,7,1.0,0.0,1.0,3.0,14.5,97,170.0
