dteday,month,dayofweek,hour,holiday,season,weather,temperature,humidity,count
2012-02-04,2,6,6,0,1,1,-0.0,90,5
2012-02-04,2,6,7,0,1,1,-0.2,91,28
2012-02-04,2,6,8,0,1,1,-0.6,93,90
2012-02-04,2,6,9,0,1,1,-0.7,93,157
2012-02-04,2,6,10,0,1,1,-0.9,94,224
2012-02-04,2,6,11,0,1,1,-0.0,94,270
2012-02-04,2,6,12,0,1,1,1.5,91,300
2012-02-04,2,6,13,0,1,1,1.0,95,302
2012-02-04,2,6,14,0,1,1,3.1,86,276
2012-02-04,2,6,15,0,1,1,5.3,74,305
2012-02-04,2,6,16,0,1,1,6.4,69,143
2012-02-04,2,6,17,0,1,1,6.5,68,67
2012-02-04,2,6,18,0,1,1,7.0,67,64
2012-02-04,2,6,19,0,1,1,6.6,68,80
2012-02-04,2,6,20,0,1,2,6.2,71,77
2012-02-04,2,6,21,0,1,2,5.6,75,78
2012-02-04,2,6,22,0,1,2,4.3,88,95
2012-02-04,2,6,23,0,1,4,3.1,94,70
2012-02-05,2,7,0,0,1,2,2.4,98,61
2012-02-05,2,7,1,0,1,2,2.2,99,51
2012-02-05,2,7,2,0,1,2,2.1,99,63
2012-02-05,2,7,3,0,1,1,2.2,98,17
2012-02-05,2,7,4,0,1,1,2.2,97,9
2012-02-05,2,7,5,0,1,1,2.0,97,4
2012-02-05,2,7,6,0,1,1,2.0,96,4
2012-02-05,2,7,7,0,1,2,2.1,96,16
2012-02-05,2,7,8,0,1,2,2.0,97,62
2012-02-05,2,7,9,0,1,2,1.9,97,92
2012-02-05,2,7,10,0,1,2,1.7,98,148
2012-02-05,2,7,11,0,1,2,1.4,98,182
2012-02-05,2,7,12,0,1,4,1.2,98,248
2012-02-05,2,7,13,0,1,4,1.0,97,274
2012-02-05,2,7,14,0,1,4,1.3,94,243
2012-02-05,2,7,15,0,1,1,1.9,88,272
2012-02-05,2,7,16,0,1,1,2.9,81,296
2012-02-05,2,7,17,0,1,1,4.3,71,306
2012-02-05,2,7,18,0,1,1,5.2,64,181
2012-02-05,2,7,19,0,1,1,6.0,55,69
2012-02-05,2,7,20,0,1,1,6.6,49,50
2012-02-05,2,7,21,0,1,1,6.7,47,66
2012-02-05,2,7,22,0,1,1,6.2,50,191
2012-02-05,2,7,23,0,1,1,5.3,55,42
2012-02-06,2,1,0,0,1,1,4.5,60,21
2012-02-06,2,1,1,0,1,1,3.4,67,6
2012-02-06,2,1,2,0,1,1,2.4,74,3
2012-02-06,2,1,3,0,1,1,1.3,80,3
2012-02-06,2,1,4,0,1,1,0.3,84,2
2012-02-06,2,1,5,0,1,1,-0.6,86,17
2012-02-06,2,1,6,0,1,1,-1.3,88,72
2012-02-06,2,1,7,0,1,1,-2.1,89,234
2012-02-06,2,1,8,0,1,1,-2.5,90,444
2012-02-06,2,1,9,0,1,1,-2.6,91,277
2012-02-06,2,1,10,0,1,1,-2.6,91,116
2012-02-06,2,1,11,0,1,1,-2.9,91,116
2012-02-06,2,1,12,0,1,1,-3.0,92,150
2012-02-06,2,1,13,0,1,1,-2.1,91,141
2012-02-06,2,1,14,0,1,1,2.2,79,140
2012-02-06,2,1,15,0,1,1,5.3,66,171
2012-02-06,2,1,16,0,1,1,7.4,54,228
2012-02-06,2,1,17,0,1,1,8.6,48,430
2012-02-06,2,1,18,0,1,1,9.3,46,437
2012-02-06,2,1,19,0,1,1,10.0,47,291
2012-02-06,2,1,20,0,1,1,10.2,47,201
2012-02-06,2,1,21,0,1,1,9.7,49,154
2012-02-06,2,1,22,0,1,1,8.1,56,87
2012-02-06,2,1,23,0,1,1,6.0,64,46
2012-02-07,2,2,0,0,1,1,4.7,69,23
2012-02-07,2,2,1,0,1,1,3.9,73,14
2012-02-07,2,2,2,0,1,1,3.1,76,4
2012-02-07,2,2,3,0,1,1,2.4,81,2
2012-02-07,2,2,4,0,1,1,1.8,85,3
2012-02-07,2,2,5,0,1,1,1.1,88,15
2012-02-07,2,2,6,0,1,1,0.9,87,100
2012-02-07,2,2,7,0,1,1,1.1,79,299
2012-02-07,2,2,8,0,1,1,1.5,71,529
2012-02-07,2,2,9,0,1,1,1.5,68,289
2012-02-07,2,2,10,0,1,1,1.2,70,116
2012-02-07,2,2,11,0,1,1,0.5,74,129
2012-02-07,2,2,12,0,1,1,-0.4,79,172
2012-02-07,2,2,13,0,1,1,-0.1,82,184
2012-02-07,2,2,14,0,1,1,4.2,69,138
2012-02-07,2,2,15,0,1,1,6.9,60,146
2012-02-07,2,2,16,0,1,1,8.4,57,276
2012-02-07,2,2,17,0,1,1,9.6,54,509
2012-02-07,2,2,18,0,1,1,10.5,51,518
2012-02-07,2,2,19,0,1,1,11.6,47,338
2012-02-07,2,2,20,0,1,1,11.8,47,212
2012-02-07,2,2,21,0,1,1,11.4,47,190
2012-02-07,2,2,22,0,1,1,10.3,53,118
2012-02-07,2,2,23,0,1,1,8.4,60,51
2012-02-08,2,3,0,0,1,1,6.5,66,23
2012-02-08,2,3,1,0,1,1,5.2,69,10
2012-02-08,2,3,2,0,1,1,4.2,71,1
2012-02-08,2,3,3,0,1,1,3.2,75,1
2012-02-08,2,3,4,0,1,1,2.2,79,1
2012-02-08,2,3,5,0,1,1,1.2,84,20
2012-02-08,2,3,6,0,1,1,0.5,86,98
2012-02-08,2,3,7,0,1,1,0.3,87,281
2012-02-08,2,3,8,0,1,1,-0.1,89,508
2012-02-08,2,3,9,0,1,1,-0.2,89,253
2012-02-08,2,3,10,0,1,1,0.1,90,108
2012-02-08,2,3,11,0,1,1,0.6,89,102
2012-02-08,2,3,12,0,1,1,1.1,87,138
2012-02-08,2,3,13,0,1,1,1.8,83,126
2012-02-08,2,3,14,0,1,1,3.1,74,108
2012-02-08,2,3,15,0,1,1,4.0,67,54
2012-02-08,2,3,16,0,1,1,5.0,63,75
2012-02-08,2,3,17,0,1,1,5.3,63,155
2012-02-08,2,3,18,0,1,2,5.1,68,167
2012-02-08,2,3,19,0,1,2,4.5,72,161
2012-02-08,2,3,20,0,1,4,3.8,82,125
2012-02-08,2,3,21,0,1,4,2.9,92,129
2012-02-08,2,3,22,0,1,4,2.1,96,98
2012-02-08,2,3,23,0,1,4,1.7,98,60
2012-02-09,2,4,0,0,1,4,1.5,97,26
2012-02-09,2,4,1,0,1,4,1.3,99,12
2012-02-09,2,4,2,0,1,2,1.3,99,2
2012-02-09,2,4,3,0,1,1,1.4,99,4
2012-02-09,2,4,4,0,1,1,1.6,98,1
2012-02-09,2,4,5,0,1,1,1.7,96,18
2012-02-09,2,4,6,0,1,1,1.6,98,76
2012-02-09,2,4,7,0,1,1,1.1,94,267
2012-02-09,2,4,8,0,1,1,0.6,91,484
2012-02-09,2,4,9,0,1,1,0.5,87,238
2012-02-09,2,4,10,0,1,1,0.0,82,97
2012-02-09,2,4,11,0,1,1,-0.4,76,99
2012-02-09,2,4,12,0,1,1,-1.0,70,158
2012-02-09,2,4,13,0,1,1,-0.8,67,154
2012-02-09,2,4,14,0,1,1,0.6,58,144
2012-02-09,2,4,15,0,1,1,2.3,51,134
2012-02-09,2,4,16,0,1,1,3.9,47,238
2012-02-09,2,4,17,0,1,1,5.3,44,399
2012-02-09,2,4,18,0,1,1,6.5,41,417
2012-02-09,2,4,19,0,1,1,7.0,40,295
2012-02-09,2,4,20,0,1,1,7.4,38,199
2012-02-09,2,4,21,0,1,1,7.3,38,177
2012-02-09,2,4,22,0,1,1,6.5,42,107
2012-02-09,2,4,23,0,1,1,5.0,51,84
2012-02-10,2,5,0,0,1,1,2.8,66,43
2012-02-10,2,5,1,0,1,1,1.6,69,13
2012-02-10,2,5,2,0,1,1,0.5,73,16
2012-02-10,2,5,3,0,1,1,-0.1,75,5
2012-02-10,2,5,4,0,1,1,-0.0,76,2
2012-02-10,2,5,5,0,1,1,0.1,74,17
2012-02-10,2,5,6,0,1,1,0.2,72,64
2012-02-10,2,5,7,0,1,1,-0.1,76,230
2012-02-10,2,5,8,0,1,1,-0.7,79,448
2012-02-10,2,5,9,0,1,1,-1.6,83,275
2012-02-10,2,5,10,0,1,1,-2.0,82,124
2012-02-10,2,5,11,0,1,1,-2.3,80,153
2012-02-10,2,5,12,0,1,1,-2.4,76,176
2012-02-10,2,5,13,0,1,1,-1.2,72,192
2012-02-10,2,5,14,0,1,1,2.2,57,146
2012-02-10,2,5,15,0,1,1,4.3,50,191
2012-02-10,2,5,16,0,1,1,5.8,47,268
2012-02-10,2,5,17,0,1,1,6.9,45,396
2012-02-10,2,5,18,0,1,1,7.8,45,359
2012-02-10,2,5,19,0,1,1,7.5,46,262
2012-02-10,2,5,20,0,1,1,7.8,47,151
2012-02-10,2,5,21,0,1,1,7.6,47,122
2012-02-10,2,5,22,0,1,1,6.8,55,113
2012-02-10,2,5,23,0,1,1,5.8,62,65
2012-02-11,2,6,0,0,1,1,4.8,69,53
2012-02-11,2,6,1,0,1,1,4.2,75,45
2012-02-11,2,6,2,0,1,2,3.9,81,26
2012-02-11,2,6,3,0,1,2,3.6,86,9
2012-02-11,2,6,4,0,1,2,3.2,92,4
2012-02-11,2,6,5,0,1,1,3.2,91,2
2012-02-11,2,6,6,0,1,2,2.9,93,9
2012-02-11,2,6,7,0,1,4,2.3,97,19
2012-02-11,2,6,8,0,1,4,2.0,99,78
2012-02-11,2,6,9,0,1,4,1.8,99,90
2012-02-11,2,6,10,0,1,4,1.5,99,166
2012-02-11,2,6,11,0,1,4,1.3,99,183
2012-02-11,2,6,12,0,1,4,1.2,100,221
2012-02-11,2,6,13,0,1,4,1.2,99,235
2012-02-11,2,6,14,0,1,2,1.6,96,243
2012-02-11,2,6,15,0,1,1,2.0,90,124
2012-02-11,2,6,16,0,1,1,3.1,78,146
2012-02-11,2,6,17,0,1,1,4.8,64,144
2012-02-11,2,6,18,0,1,1,5.7,57,108
2012-02-11,2,6,19,0,1,2,4.9,64,87
2012-02-11,2,6,20,0,1,1,5.4,60,63
2012-02-11,2,6,21,0,1,2,3.1,72,48
2012-02-11,2,6,22,0,1,1,2.0,54,46
2012-02-11,2,6,23,0,1,1,0.8,43,20
2012-02-12,2,7,0,0,1,1,-0.6,43,21
2012-02-12,2,7,1,0,1,1,-1.7,45,24
2012-02-12,2,7,2,0,1,4,-2.6,47,27
2012-02-12,2,7,3,0,1,4,-3.2,50,14
2012-02-12,2,7,4,0,1,4,-3.7,51,1
2012-02-12,2,7,5,0,1,4,-3.9,48,3
2012-02-12,2,7,6,0,1,4,-4.0,43,2
2012-02-12,2,7,7,0,1,1,-4.2,40,18
2012-02-12,2,7,8,0,1,1,-4.6,41,26
2012-02-12,2,7,9,0,1,1,-4.9,43,63
2012-02-12,2,7,10,0,1,1,-5.2,44,91
2012-02-12,2,7,11,0,1,1,-5.4,44,124
2012-02-12,2,7,12,0,1,1,-5.4,43,140
2012-02-12,2,7,13,0,1,1,-5.1,41,138
2012-02-12,2,7,14,0,1,1,-4.2,41,111
2012-02-12,2,7,15,0,1,1,-3.0,39,155
2012-02-12,2,7,16,0,1,1,-1.7,39,164
2012-02-12,2,7,17,0,1,1,-0.8,38,87
2012-02-12,2,7,18,0,1,1,-0.2,37,96
2012-02-12,2,7,19,0,1,1,-0.5,36,80
2012-02-12,2,7,20,0,1,1,-0.2,36,57
2012-02-12,2,7,21,0,1,1,-0.4,37,36
2012-02-12,2,7,22,0,1,1,-0.9,37,28
2012-02-12,2,7,23,0,1,1,-1.8,40,23
2012-02-13,2,1,0,0,1,1,-2.2,42,9
2012-02-13,2,1,1,0,1,1,-2.5,43,6
2012-02-13,2,1,2,0,1,1,-2.5,44,4
2012-02-13,2,1,3,0,1,1,-2.7,46,1
2012-02-13,2,1,4,0,1,1,-2.8,48,2
2012-02-13,2,1,5,0,1,1,-3.0,50,17
2012-02-13,2,1,6,0,1,1,-3.2,52,72
2012-02-13,2,1,7,0,1,1,-3.5,53,195
2012-02-13,2,1,8,0,1,1,-3.5,54,417
2012-02-13,2,1,9,0,1,1,-3.4,55,205
2012-02-13,2,1,10,0,1,1,-3.4,54,71
2012-02-13,2,1,11,0,1,1,-3.4,54,90
2012-02-13,2,1,12,0,1,1,-3.4,53,118
2012-02-13,2,1,13,0,1,1,-2.6,51,140
2012-02-13,2,1,14,0,1,1,-0.5,43,135
2012-02-13,2,1,15,0,1,1,1.4,39,155
2012-02-13,2,1,16,0,1,1,3.3,40,211
2012-02-13,2,1,17,0,1,1,4.8,38,407
2012-02-13,2,1,18,0,1,1,6.2,36,405
2012-02-13,2,1,19,0,1,1,7.1,36,263
2012-02-13,2,1,20,0,1,1,7.6,36,214
2012-02-13,2,1,21,0,1,1,7.5,38,147
2012-02-13,2,1,22,0,1,1,5.5,47,102
2012-02-13,2,1,23,0,1,1,3.0,55,36
2012-02-14,2,2,0,0,1,1,2.1,58,14
2012-02-14,2,2,1,0,1,1,1.7,59,6
2012-02-14,2,2,2,0,1,1,0.9,62,3
2012-02-14,2,2,3,0,1,1,-0.3,68,3
2012-02-14,2,2,4,0,1,1,-0.9,74,2
2012-02-14,2,2,5,0,1,1,-1.0,75,22
2012-02-14,2,2,6,0,1,1,-0.5,76,90
2012-02-14,2,2,7,0,1,1,1.7,58,280
2012-02-14,2,2,8,0,1,1,1.5,62,513
2012-02-14,2,2,9,0,1,1,0.7,73,262
2012-02-14,2,2,10,0,1,1,1.4,64,98
2012-02-14,2,2,11,0,1,1,0.2,79,112
2012-02-14,2,2,12,0,1,1,-0.1,81,172
2012-02-14,2,2,13,0,1,1,0.7,82,173
2012-02-14,2,2,14,0,1,1,2.3,68,124
2012-02-14,2,2,15,0,1,1,3.6,62,145
2012-02-14,2,2,16,0,1,2,5.5,56,266
2012-02-14,2,2,17,0,1,2,7.1,55,523
2012-02-14,2,2,18,0,1,1,8.5,51,406
2012-02-14,2,2,19,0,1,1,11.8,41,281
2012-02-14,2,2,20,0,1,2,12.1,40,184
2012-02-14,2,2,21,0,1,2,10.8,52,109
2012-02-14,2,2,22,0,1,2,9.3,61,77
2012-02-14,2,2,23,0,1,1,7.5,68,57
2012-02-15,2,3,0,0,1,1,6.1,76,22
2012-02-15,2,3,1,0,1,1,5.7,79,5
2012-02-15,2,3,2,0,1,2,5.4,82,4
2012-02-15,2,3,3,0,1,1,5.1,83,3
2012-02-15,2,3,4,0,1,1,5.3,82,1
2012-02-15,2,3,5,0,1,1,4.9,84,25
2012-02-15,2,3,6,0,1,1,4.2,87,95
2012-02-15,2,3,7,0,1,1,4.2,89,321
2012-02-15,2,3,8,0,1,1,4.2,88,515
2012-02-15,2,3,9,0,1,1,3.8,87,231
2012-02-15,2,3,10,0,1,1,3.7,85,120
2012-02-15,2,3,11,0,1,1,3.5,85,138
2012-02-15,2,3,12,0,1,1,3.2,86,163
2012-02-15,2,3,13,0,1,1,3.5,84,170
2012-02-15,2,3,14,0,1,1,5.1,78,134
2012-02-15,2,3,15,0,1,1,6.7,66,171
2012-02-15,2,3,16,0,1,1,8.0,59,231
2012-02-15,2,3,17,0,1,1,9.2,55,487
2012-02-15,2,3,18,0,1,1,10.2,52,468
2012-02-15,2,3,19,0,1,1,11.4,48,311
2012-02-15,2,3,20,0,1,1,11.7,46,211
2012-02-15,2,3,21,0,1,1,11.5,46,178
2012-02-15,2,3,22,0,1,1,10.5,51,107
2012-02-15,2,3,23,0,1,1,9.0,58,58
2012-02-16,2,4,0,0,1,1,6.5,73,23
2012-02-16,2,4,1,0,1,1,5.9,70,5
2012-02-16,2,4,2,0,1,1,5.6,69,7
2012-02-16,2,4,3,0,1,1,5.6,69,1
2012-02-16,2,4,4,0,1,1,4.5,75,3
2012-02-16,2,4,5,0,1,1,2.4,85,20
2012-02-16,2,4,6,0,1,1,2.2,88,87
2012-02-16,2,4,7,0,1,1,1.9,90,288
2012-02-16,2,4,8,0,1,1,2.6,88,498
2012-02-16,2,4,9,0,1,1,3.2,86,202
2012-02-16,2,4,10,0,1,1,3.6,83,44
2012-02-16,2,4,11,0,1,1,3.9,81,71
2012-02-16,2,4,12,0,1,1,4.0,81,45
2012-02-16,2,4,13,0,1,1,4.5,80,64
2012-02-16,2,4,14,0,1,2,5.4,81,31
2012-02-16,2,4,15,0,1,2,6.5,78,53
2012-02-16,2,4,16,0,1,2,7.3,78,118
2012-02-16,2,4,17,0,1,2,8.2,76,289
2012-02-16,2,4,18,0,1,2,10.1,67,353
2012-02-16,2,4,19,0,1,2,8.5,80,258
2012-02-16,2,4,20,0,1,2,8.6,80,216
2012-02-16,2,4,21,0,1,2,7.7,90,145
2012-02-16,2,4,22,0,1,2,7.0,92,111
2012-02-16,2,4,23,0,1,1,6.6,92,73
2012-02-17,2,5,0,0,1,1,6.4,93,34
2012-02-17,2,5,1,0,1,1,6.5,94,18
2012-02-17,2,5,2,0,1,1,6.4,95,12
2012-02-17,2,5,3,0,1,1,6.3,96,1
2012-02-17,2,5,4,0,1,1,5.8,97,1
2012-02-17,2,5,5,0,1,1,5.0,99,16
2012-02-17,2,5,6,0,1,1,4.7,98,71
2012-02-17,2,5,7,0,1,1,3.8,99,226
2012-02-17,2,5,8,0,1,1,3.9,99,520
2012-02-17,2,5,9,0,1,1,4.1,98,283
2012-02-17,2,5,10,0,1,1,4.6,98,116
2012-02-17,2,5,11,0,1,1,6.0,97,142
2012-02-17,2,5,12,0,1,1,6.6,94,198
2012-02-17,2,5,13,0,1,1,6.4,92,205
2012-02-17,2,5,14,0,1,1,6.8,83,170
2012-02-17,2,5,15,0,1,1,7.7,70,221
2012-02-17,2,5,16,0,1,1,8.7,57,307
2012-02-17,2,5,17,0,1,1,9.6,49,465
2012-02-17,2,5,18,0,1,1,10.1,44,377
2012-02-17,2,5,19,0,1,1,11.1,41,282
2012-02-17,2,5,20,0,1,1,11.0,40,171
2012-02-17,2,5,21,0,1,1,10.7,39,129
2012-02-17,2,5,22,0,1,1,9.8,42,107
2012-02-17,2,5,23,0,1,1,8.0,46,82
2012-02-18,2,6,0,0,1,1,6.4,52,86
2012-02-18,2,6,1,0,1,1,5.0,57,45
2012-02-18,2,6,2,0,1,1,4.1,59,45
2012-02-18,2,6,3,0,1,1,3.4,62,18
2012-02-18,2,6,4,0,1,1,2.7,67,7
2012-02-18,2,6,5,0,1,1,2.1,71,1
2012-02-18,2,6,6,0,1,1,1.4,75,9
2012-02-18,2,6,7,0,1,1,0.8,78,41
2012-02-18,2,6,8,0,1,1,0.5,79,102
2012-02-18,2,6,9,0,1,1,0.7,76,138
2012-02-18,2,6,10,0,1,1,2.0,71,205
2012-02-18,2,6,11,0,1,1,1.7,73,286
2012-02-18,2,6,12,0,1,1,1.4,75,369
2012-02-18,2,6,13,0,1,1,1.5,78,384
2012-02-18,2,6,14,0,1,1,4.3,66,427
2012-02-18,2,6,15,0,1,1,6.8,55,499
2012-02-18,2,6,16,0,1,1,8.8,50,404
2012-02-18,2,6,17,0,1,1,10.3,47,364
2012-02-18,2,6,18,0,1,1,11.4,44,246
2012-02-18,2,6,19,0,1,1,12.8,42,188
2012-02-18,2,6,20,0,1,1,13.5,41,148
2012-02-18,2,6,21,0,1,1,13.9,39,114
2012-02-18,2,6,22,0,1,1,12.6,45,118
2012-02-18,2,6,23,0,1,1,10.6,52,74
2012-02-19,2,7,0,0,1,1,8.9,58,74
2012-02-19,2,7,1,0,1,1,8.2,54,72
2012-02-19,2,7,2,0,1,1,7.7,51,48
2012-02-19,2,7,3,0,1,1,6.6,51,15
2012-02-19,2,7,4,0,1,1,5.7,48,3
2012-02-19,2,7,5,0,1,1,4.8,47,2
2012-02-19,2,7,6,0,1,1,3.9,48,5
2012-02-19,2,7,7,0,1,1,3.8,49,14
2012-02-19,2,7,8,0,1,1,3.1,51,56
2012-02-19,2,7,9,0,1,1,2.4,55,93
2012-02-19,2,7,10,0,1,1,1.8,59,191
2012-02-19,2,7,11,0,1,1,1.3,64,226
2012-02-19,2,7,12,0,1,1,1.1,68,255
2012-02-19,2,7,13,0,1,1,1.7,68,261
2012-02-19,2,7,14,0,1,1,2.5,66,237
2012-02-19,2,7,15,0,1,1,3.8,61,253
2012-02-19,2,7,16,0,1,1,4.7,57,212
2012-02-19,2,7,17,0,1,1,5.4,54,157
2012-02-19,2,7,18,0,1,1,5.7,53,167
2012-02-19,2,7,19,0,1,1,6.2,49,119
2012-02-19,2,7,20,0,1,1,6.6,47,103
2012-02-19,2,7,21,0,1,1,6.4,46,36
2012-02-19,2,7,22,0,1,1,5.7,47,55
2012-02-19,2,7,23,0,1,1,5.1,50,35
2012-02-20,2,1,0,1,1,1,4.6,53,41
2012-02-20,2,1,1,1,1,1,4.3,55,15
2012-02-20,2,1,2,1,1,1,3.9,58,20
2012-02-20,2,1,3,1,1,1,3.6,60,8
2012-02-20,2,1,4,1,1,1,3.3,62,8
2012-02-20,2,1,5,1,1,1,3.2,62,6
2012-02-20,2,1,6,1,1,1,3.0,61,10
2012-02-20,2,1,7,1,1,4,2.2,68,44
2012-02-20,2,1,8,1,1,1,2.1,63,120
2012-02-20,2,1,9,1,1,1,1.8,59,110
2012-02-20,2,1,10,1,1,1,1.6,57,143
2012-02-20,2,1,11,1,1,1,1.4,57,208
2012-02-20,2,1,12,1,1,1,1.1,58,281
2012-02-20,2,1,13,1,1,1,1.1,61,312
2012-02-20,2,1,14,1,1,1,2.1,54,263
2012-02-20,2,1,15,1,1,1,3.5,49,289
2012-02-20,2,1,16,1,1,1,4.9,45,280
2012-02-20,2,1,17,1,1,1,6.2,42,253
2012-02-20,2,1,18,1,1,1,7.4,39,242
2012-02-20,2,1,19,1,1,1,8.0,40,172
2012-02-20,2,1,20,1,1,1,8.6,38,126
2012-02-20,2,1,21,1,1,1,8.7,37,98
2012-02-20,2,1,22,1,1,1,8.0,40,62
2012-02-20,2,1,23,1,1,1,6.6,46,26
2012-02-21,2,2,0,0,1,1,4.5,59,12
2012-02-21,2,2,1,0,1,1,2.7,68,7
2012-02-21,2,2,2,0,1,1,2.7,64,3
2012-02-21,2,2,3,0,1,1,2.6,64,3
2012-02-21,2,2,4,0,1,1,0.8,73,2
2012-02-21,2,2,5,0,1,1,-0.6,80,15
2012-02-21,2,2,6,0,1,1,-1.2,82,86
2012-02-21,2,2,7,0,1,1,-0.8,83,279
2012-02-21,2,2,8,0,1,1,-1.4,87,464
2012-02-21,2,2,9,0,1,1,-1.8,88,217
2012-02-21,2,2,10,0,1,1,-2.3,90,85
2012-02-21,2,2,11,0,1,1,-2.5,91,86
2012-02-21,2,2,12,0,1,1,-2.5,92,163
2012-02-21,2,2,13,0,1,1,-0.6,90,131
2012-02-21,2,2,14,0,1,1,3.5,71,124
2012-02-21,2,2,15,0,1,1,4.9,61,160
2012-02-21,2,2,16,0,1,1,6.2,54,254
2012-02-21,2,2,17,0,1,1,7.6,49,432
2012-02-21,2,2,18,0,1,1,8.2,48,425
2012-02-21,2,2,19,0,1,1,7.4,52,304
2012-02-21,2,2,20,0,1,1,8.5,50,227
2012-02-21,2,2,21,0,1,1,8.9,50,154
2012-02-21,2,2,22,0,1,1,8.4,53,100
2012-02-21,2,2,23,0,1,1,7.0,58,47
2012-02-22,2,3,0,0,1,1,6.0,65,24
2012-02-22,2,3,1,0,1,1,5.6,71,7
2012-02-22,2,3,2,0,1,1,5.4,76,6
2012-02-22,2,3,3,0,1,1,5.0,82,4
2012-02-22,2,3,4,0,1,1,4.9,87,2
2012-02-22,2,3,5,0,1,1,4.9,89,30
2012-02-22,2,3,6,0,1,1,5.0,90,90
2012-02-22,2,3,7,0,1,1,5.8,84,302
2012-02-22,2,3,8,0,1,1,5.6,85,576
2012-02-22,2,3,9,0,1,1,4.9,88,252
2012-02-22,2,3,10,0,1,1,3.9,91,139
2012-02-22,2,3,11,0,1,1,3.1,94,171
2012-02-22,2,3,12,0,1,1,2.2,95,207
2012-02-22,2,3,13,0,1,1,3.1,93,190
2012-02-22,2,3,14,0,1,1,7.0,78,177
2012-02-22,2,3,15,0,1,1,9.9,68,195
2012-02-22,2,3,16,0,1,1,12.1,54,298
2012-02-22,2,3,17,0,1,1,13.2,47,529
2012-02-22,2,3,18,0,1,1,14.3,42,525
2012-02-22,2,3,19,0,1,1,15.7,38,327
2012-02-22,2,3,20,0,1,1,16.0,37,274
2012-02-22,2,3,21,0,1,1,15.7,39,239
2012-02-22,2,3,22,0,1,1,14.7,43,147
2012-02-22,2,3,23,0,1,1,13.1,46,62
2012-02-23,2,4,0,0,1,2,12.5,48,42
2012-02-23,2,4,1,0,1,2,11.3,60,15
2012-02-23,2,4,2,0,1,1,10.9,63,9
2012-02-23,2,4,3,0,1,1,10.1,68,6
2012-02-23,2,4,4,0,1,1,9.5,75,1
2012-02-23,2,4,5,0,1,1,9.2,81,32
2012-02-23,2,4,6,0,1,2,8.9,88,91
2012-02-23,2,4,7,0,1,1,9.0,93,326
2012-02-23,2,4,8,0,1,1,8.7,94,560
2012-02-23,2,4,9,0,1,1,7.9,95,242
2012-02-23,2,4,10,0,1,1,7.4,95,148
2012-02-23,2,4,11,0,1,1,6.9,95,182
2012-02-23,2,4,12,0,1,1,6.5,94,224
2012-02-23,2,4,13,0,1,1,7.4,93,218
2012-02-23,2,4,14,0,1,1,10.0,85,192
2012-02-23,2,4,15,0,1,1,12.3,69,217
2012-02-23,2,4,16,0,1,1,13.8,56,343
2012-02-23,2,4,17,0,1,1,14.8,50,610
2012-02-23,2,4,18,0,1,1,15.7,46,522
2012-02-23,2,4,19,0,1,1,17.0,40,369
2012-02-23,2,4,20,0,1,1,17.1,39,269
2012-02-23,2,4,21,0,1,1,16.8,46,222
2012-02-23,2,4,22,0,1,1,15.7,56,137
2012-02-23,2,4,23,0,1,1,13.5,59,85
2012-02-24,2,5,0,0,1,1,11.5,68,46
2012-02-24,2,5,1,0,1,1,10.3,73,18
2012-02-24,2,5,2,0,1,1,9.6,77,5
2012-02-24,2,5,3,0,1,1,10.0,75,5
2012-02-24,2,5,4,0,1,2,9.9,80,2
2012-02-24,2,5,5,0,1,2,9.7,89,26
2012-02-24,2,5,6,0,1,2,10.0,94,82
2012-02-24,2,5,7,0,1,3,9.6,95,272
2012-02-24,2,5,8,0,1,2,9.3,97,469
2012-02-24,2,5,9,0,1,1,8.5,97,244
2012-02-24,2,5,10,0,1,1,7.8,99,141
2012-02-24,2,5,11,0,1,1,7.6,99,163
2012-02-24,2,5,12,0,1,1,7.5,99,228
2012-02-24,2,5,13,0,1,1,8.2,98,183
2012-02-24,2,5,14,0,1,1,9.7,96,31
2012-02-24,2,5,15,0,1,1,12.1,90,94
2012-02-24,2,5,16,0,1,2,14.5,85,178
2012-02-24,2,5,17,0,1,1,18.5,76,256
2012-02-24,2,5,18,0,1,1,21.1,67,300
2012-02-24,2,5,19,0,1,1,15.4,82,233
2012-02-24,2,5,20,0,1,1,17.0,80,167
2012-02-24,2,5,21,0,1,3,16.7,87,152
2012-02-24,2,5,22,0,1,2,16.3,90,106
2012-02-24,2,5,23,0,1,2,15.5,86,86
2012-02-25,2,6,0,0,1,2,13.3,72,61
2012-02-25,2,6,1,0,1,1,11.7,48,46
2012-02-25,2,6,2,0,1,1,9.8,40,38
2012-02-25,2,6,3,0,1,1,8.6,43,7
2012-02-25,2,6,4,0,1,1,7.6,44,2
2012-02-25,2,6,5,0,1,1,6.8,45,3
2012-02-25,2,6,6,0,1,1,6.2,46,13
2012-02-25,2,6,7,0,1,1,5.3,45,23
2012-02-25,2,6,8,0,1,1,4.6,47,93
2012-02-25,2,6,9,0,1,1,4.1,48,122
2012-02-25,2,6,10,0,1,1,3.7,48,183
2012-02-25,2,6,11,0,1,1,3.3,49,210
2012-02-25,2,6,12,0,1,1,3.0,51,258
2012-02-25,2,6,13,0,1,1,3.3,51,226
2012-02-25,2,6,14,0,1,1,3.8,41,216
2012-02-25,2,6,15,0,1,1,4.5,37,232
